PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27013733","HIV-1 broadly neutralizing antibody precursor B cells revealed by germline-targeting immunogen","Jardine JG, Kulp DW, Havenar-Daughton C, Sarkar A, Briney B, Sok D, Sesterhenn F, Ereño-Orbea J, Kalyuzhniy O, Deresa I, Hu X, Spencer S, Jones M, Georgeson E, Adachi Y, Kubitz M, deCamp AC, Julien JP, Wilson IA, Burton DR, Crotty S, Schief WR.","Science. 2016 Mar 25;351(6280):1458-63. doi: 10.1126/science.aad9195.","Jardine JG","Science","2016","2016/03/26","PMC4872700","NIHMS785449","10.1126/science.aad9195"
"37384759","Neutralization profiles of HIV-1 viruses from the VRC01 Antibody Mediated Prevention (AMP) trials","Mkhize NN, Yssel AEJ, Kaldine H, van Dorsten RT, Woodward Davis AS, Beaume N, Matten D, Lambson B, Modise T, Kgagudi P, York T, Westfall DH, Giorgi EE, Korber B, Anthony C, Mapengo RE, Bekker V, Domin E, Eaton A, Deng W, DeCamp A, Huang Y, Gilbert PB, Gwashu-Nyangiwe A, Thebus R, Ndabambi N, Mielke D, Mgodi N, Karuna S, Edupuganti S, Seaman MS, Corey L, Cohen MS, Hural J, McElrath MJ, Mullins JI, Montefiori D, Moore PL, Williamson C, Morris L.","PLoS Pathog. 2023 Jun 29;19(6):e1011469. doi: 10.1371/journal.ppat.1011469. eCollection 2023 Jun.","Mkhize NN","PLoS Pathog","2023","2023/06/29","PMC10337935","","10.1371/journal.ppat.1011469"
"27349278","The Landscape of Targeted Immune Responses in the HIV-1 Vaccine Field","Safrit JT, Tomaras GD, Hanke T, deCamp AC, Voronin Y.","AIDS Res Hum Retroviruses. 2016 Oct/Nov;32(10-11):944-946. doi: 10.1089/AID.2016.0120. Epub 2016 Jul 25.","Safrit JT","AIDS Res Hum Retroviruses","2016","2016/06/29","PMC5067853","","10.1089/AID.2016.0120"
"34213402","Prediction of serum HIV-1 neutralization titers of VRC01 in HIV-uninfected Antibody Mediated Prevention (AMP) trial participants","Huang Y, Zhang L, Eaton A, Mkhize NN, Carpp LN, Rudnicki E, DeCamp A, Juraska M, Randhawa A, McDermott A, Ledgerwood J, Andrew P, Karuna S, Edupuganti S, Mgodi N, Cohen M, Corey L, Mascola J, Gilbert PB, Morris L, Montefiori DC.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1908030. doi: 10.1080/21645515.2021.1908030. Epub 2021 Jul 2.","Huang Y","Hum Vaccin Immunother","2022","2021/07/02","PMC8928800","","10.1080/21645515.2021.1908030"
"26180102","HLA class II genes modulate vaccine-induced antibody responses to affect HIV-1 acquisition","Prentice HA, Tomaras GD, Geraghty DE, Apps R, Fong Y, Ehrenberg PK, Rolland M, Kijak GH, Krebs SJ, Nelson W, DeCamp A, Shen X, Yates NL, Zolla-Pazner S, Nitayaphan S, Rerks-Ngarm S, Kaewkungwal J, Pitisuttithum P, Ferrari G, McElrath MJ, Montefiori DC, Bailer RT, Koup RA, O'Connell RJ, Robb ML, Michael NL, Gilbert PB, Kim JH, Thomas R.","Sci Transl Med. 2015 Jul 15;7(296):296ra112. doi: 10.1126/scitranslmed.aab4005.","Prentice HA","Sci Transl Med","2015","2015/07/17","PMC4911012","NIHMS792334","10.1126/scitranslmed.aab4005"
"37224227","A first-in-human germline-targeting HIV nanoparticle vaccine induced broad and publicly targeted helper T cell responses","Cohen KW, De Rosa SC, Fulp WJ, deCamp AC, Fiore-Gartland A, Mahoney CR, Furth S, Donahue J, Whaley RE, Ballweber-Fleming L, Seese A, Schwedhelm K, Geraghty D, Finak G, Menis S, Leggat DJ, Rahaman F, Lombardo A, Borate BR, Philiponis V, Maenza J, Diemert D, Kolokythas O, Khati N, Bethony J, Hyrien O, Laufer DS, Koup RA, McDermott AB, Schief WR, McElrath MJ.","Sci Transl Med. 2023 May 24;15(697):eadf3309. doi: 10.1126/scitranslmed.adf3309. Epub 2023 May 24.","Cohen KW","Sci Transl Med","2023","2023/05/24","","","10.1126/scitranslmed.adf3309"
"33493795","Pharmacokinetics and predicted neutralisation coverage of VRC01 in HIV-uninfected participants of the Antibody Mediated Prevention (AMP) trials","Huang Y, Naidoo L, Zhang L, Carpp LN, Rudnicki E, Randhawa A, Gonzales P, McDermott A, Ledgerwood J, Lorenzo MMG, Burns D, DeCamp A, Juraska M, Mascola J, Edupuganti S, Mgodi N, Cohen M, Corey L, Andrew P, Karuna S, Gilbert PB, Mngadi K, Lazarus E.","EBioMedicine. 2021 Feb;64:103203. doi: 10.1016/j.ebiom.2020.103203. Epub 2021 Jan 23.","Huang Y","EBioMedicine","2021","2021/01/25","PMC7841500","","10.1016/j.ebiom.2020.103203"
"29386288","HIV-1 Envelope Glycoproteins from Diverse Clades Differentiate Antibody Responses and Durability among Vaccinees","Yates NL, deCamp AC, Korber BT, Liao HX, Irene C, Pinter A, Peacock J, Harris LJ, Sawant S, Hraber P, Shen X, Rerks-Ngarm S, Pitisuttithum P, Nitayapan S, Berman PW, Robb ML, Pantaleo G, Zolla-Pazner S, Haynes BF, Alam SM, Montefiori DC, Tomaras GD.","J Virol. 2018 Mar 28;92(8):e01843-17. doi: 10.1128/JVI.01843-17. Print 2018 Apr 15.","Yates NL","J Virol","2018","2018/02/02","PMC5874409","","10.1128/JVI.01843-17"
"28379332","SieveSifter: a web-based tool for visualizing the sieve analyses of HIV-1 vaccine efficacy trials","Fiore-Gartland A, Kullman N, deCamp AC, Clenaghan G, Yang W, Magaret CA, Edlefsen PT, Gilbert PB.","Bioinformatics. 2017 Aug 1;33(15):2386-2388. doi: 10.1093/bioinformatics/btx168.","Fiore-Gartland A","Bioinformatics","2017","2017/04/06","PMC5860116","","10.1093/bioinformatics/btx168"
"22475592","Immune-correlates analysis of an HIV-1 vaccine efficacy trial","Haynes BF, Gilbert PB, McElrath MJ, Zolla-Pazner S, Tomaras GD, Alam SM, Evans DT, Montefiori DC, Karnasuta C, Sutthent R, Liao HX, DeVico AL, Lewis GK, Williams C, Pinter A, Fong Y, Janes H, DeCamp A, Huang Y, Rao M, Billings E, Karasavvas N, Robb ML, Ngauy V, de Souza MS, Paris R, Ferrari G, Bailer RT, Soderberg KA, Andrews C, Berman PW, Frahm N, De Rosa SC, Alpert MD, Yates NL, Shen X, Koup RA, Pitisuttithum P, Kaewkungwal J, Nitayaphan S, Rerks-Ngarm S, Michael NL, Kim JH.","N Engl J Med. 2012 Apr 5;366(14):1275-86. doi: 10.1056/NEJMoa1113425.","Haynes BF","N Engl J Med","2012","2012/04/06","PMC3371689","NIHMS371846","10.1056/NEJMoa1113425"
"33587505","Feasibility and Successful Enrollment in a Proof-of-Concept HIV Prevention Trial of VRC01, a Broadly Neutralizing HIV-1 Monoclonal Antibody","Edupuganti S, Mgodi N, Karuna ST, Andrew P, Rudnicki E, Kochar N, deCamp A, De La Grecca R, Anderson M, Karg C, Tindale I, Greene E, Broder GB, Lucas J, Hural J, Gallardo-Cartagena JA, Gonzales P, Frank I, Sobieszczyk M, Gomez Lorenzo MM, Burns D, Anderson PL, Miner MD, Ledgerwood J, Mascola JR, Gilbert PB, Cohen MS, Corey L; HVTN 704/HPTN 085 study group.","J Acquir Immune Defic Syndr. 2021 May 1;87(1):671-679. doi: 10.1097/QAI.0000000000002639.","Edupuganti S","J Acquir Immune Defic Syndr","2021","2021/02/15","PMC8397466","NIHMS1667238","10.1097/QAI.0000000000002639"
"24648342","Vaccine-induced Env V1-V2 IgG3 correlates with lower HIV-1 infection risk and declines soon after vaccination","Yates NL, Liao HX, Fong Y, deCamp A, Vandergrift NA, Williams WT, Alam SM, Ferrari G, Yang ZY, Seaton KE, Berman PW, Alpert MD, Evans DT, O'Connell RJ, Francis D, Sinangil F, Lee C, Nitayaphan S, Rerks-Ngarm S, Kaewkungwal J, Pitisuttithum P, Tartaglia J, Pinter A, Zolla-Pazner S, Gilbert PB, Nabel GJ, Michael NL, Kim JH, Montefiori DC, Haynes BF, Tomaras GD.","Sci Transl Med. 2014 Mar 19;6(228):228ra39. doi: 10.1126/scitranslmed.3007730.","Yates NL","Sci Transl Med","2014","2014/03/21","PMC4116665","NIHMS603046","10.1126/scitranslmed.3007730"
"25646817","Comprehensive sieve analysis of breakthrough HIV-1 sequences in the RV144 vaccine efficacy trial","Edlefsen PT, Rolland M, Hertz T, Tovanabutra S, Gartland AJ, deCamp AC, Magaret CA, Ahmed H, Gottardo R, Juraska M, McCoy C, Larsen BB, Sanders-Buell E, Carrico C, Menis S, Kijak GH, Bose M; RV144 Sequencing Team; Arroyo MA, O'Connell RJ, Nitayaphan S, Pitisuttithum P, Kaewkungwal J, Rerks-Ngarm S, Robb ML, Kirys T, Georgiev IS, Kwong PD, Scheffler K, Pond SL, Carlson JM, Michael NL, Schief WR, Mullins JI, Kim JH, Gilbert PB.","PLoS Comput Biol. 2015 Feb 3;11(2):e1003973. doi: 10.1371/journal.pcbi.1003973. eCollection 2015 Feb.","Edlefsen PT","PLoS Comput Biol","2015","2015/02/04","PMC4315437","","10.1371/journal.pcbi.1003973"
"31434737","Fc Gamma Receptor Polymorphisms Modulated the Vaccine Effect on HIV-1 Risk in the HVTN 505 HIV Vaccine Trial","Li SS, Gilbert PB, Carpp LN, Pyo CW, Janes H, Fong Y, Shen X, Neidich SD, Goodman D, deCamp A, Cohen KW, Ferrari G, Hammer SM, Sobieszczyk ME, Mulligan MJ, Buchbinder SP, Keefer MC, DeJesus E, Novak RM, Frank I, McElrath MJ, Tomaras GD, Geraghty DE, Peng X.","J Virol. 2019 Oct 15;93(21):e02041-18. doi: 10.1128/JVI.02041-18. Print 2019 Nov 1.","Li SS","J Virol","2019","2019/08/23","PMC6803257","","10.1128/JVI.02041-18"
"25267551","Finite-sample corrected generalized estimating equation of population average treatment effects in stepped wedge cluster randomized trials","Scott JM, deCamp A, Juraska M, Fay MP, Gilbert PB.","Stat Methods Med Res. 2017 Apr;26(2):583-597. doi: 10.1177/0962280214552092. Epub 2014 Sep 29.","Scott JM","Stat Methods Med Res","2017","2014/10/01","PMC4411204","NIHMS639039","10.1177/0962280214552092"
"29218117","Basis and Statistical Design of the Passive HIV-1 Antibody Mediated Prevention (AMP) Test-of-Concept Efficacy Trials","Gilbert PB, Juraska M, deCamp AC, Karuna S, Edupuganti S, Mgodi N, Donnell DJ, Bentley C, Sista N, Andrew P, Isaacs A, Huang Y, Zhang L, Capparelli E, Kochar N, Wang J, Eshleman SH, Mayer KH, Magaret CA, Hural J, Kublin JG, Gray G, Montefiori DC, Gomez MM, Burns DN, McElrath J, Ledgerwood J, Graham BS, Mascola JR, Cohen M, Corey L.","Stat Commun Infect Dis. 2017 Jan;9(1):20160001. doi: 10.1515/scid-2016-0001. Epub 2017 Jun 6.","Gilbert PB","Stat Commun Infect Dis","2017","2017/12/09","PMC5714515","NIHMS898295","10.1515/scid-2016-0001"
"28678869","V1V2-specific complement activating serum IgG as a correlate of reduced HIV-1 infection risk in RV144","Perez LG, Martinez DR, deCamp AC, Pinter A, Berman PW, Francis D, Sinangil F, Lee C, Greene K, Gao H, Nitayaphan S, Rerks-Ngarm S, Kaewkungwal J, Pitisuttithum P, Tartaglia J, O'Connell RJ, Robb ML, Michael NL, Kim JH, Gilbert P, Montefiori DC.","PLoS One. 2017 Jul 5;12(7):e0180720. doi: 10.1371/journal.pone.0180720. eCollection 2017.","Perez LG","PLoS One","2017","2017/07/06","PMC5498072","","10.1371/journal.pone.0180720"
"21358627","Genetic impact of vaccination on breakthrough HIV-1 sequences from the STEP trial","Rolland M, Tovanabutra S, deCamp AC, Frahm N, Gilbert PB, Sanders-Buell E, Heath L, Magaret CA, Bose M, Bradfield A, O'Sullivan A, Crossler J, Jones T, Nau M, Wong K, Zhao H, Raugi DN, Sorensen S, Stoddard JN, Maust BS, Deng W, Hural J, Dubey S, Michael NL, Shiver J, Corey L, Li F, Self SG, Kim J, Buchbinder S, Casimiro DR, Robertson MN, Duerr A, McElrath MJ, McCutchan FE, Mullins JI.","Nat Med. 2011 Mar;17(3):366-71. doi: 10.1038/nm.2316. Epub 2011 Feb 27.","Rolland M","Nat Med","2011","2011/03/02","PMC3053571","NIHMS269267","10.1038/nm.2316"
"28107435","Peptide Targeted by Human Antibodies Associated with HIV Vaccine-Associated Protection Assumes a Dynamic α-Helical Structure","Aiyegbo MS, Shmelkov E, Dominguez L, Goger M, Battacharya S, deCamp AC, Gilbert PB, Berman PW, Cardozo T.","PLoS One. 2017 Jan 20;12(1):e0170530. doi: 10.1371/journal.pone.0170530. eCollection 2017.","Aiyegbo MS","PLoS One","2017","2017/01/21","PMC5249078","","10.1371/journal.pone.0170530"
"34621054","Safety, pharmacokinetics and antiviral activity of PGT121, a broadly neutralizing monoclonal antibody against HIV-1: a randomized, placebo-controlled, phase 1 clinical trial","Stephenson KE, Julg B, Tan CS, Zash R, Walsh SR, Rolle CP, Monczor AN, Lupo S, Gelderblom HC, Ansel JL, Kanjilal DG, Maxfield LF, Nkolola J, Borducchi EN, Abbink P, Liu J, Peter L, Chandrashekar A, Nityanandam R, Lin Z, Setaro A, Sapiente J, Chen Z, Sunner L, Cassidy T, Bennett C, Sato A, Mayer B, Perelson AS, deCamp A, Priddy FH, Wagh K, Giorgi EE, Yates NL, Arduino RC, DeJesus E, Tomaras GD, Seaman MS, Korber B, Barouch DH.","Nat Med. 2021 Oct;27(10):1718-1724. doi: 10.1038/s41591-021-01509-0. Epub 2021 Oct 7.","Stephenson KE","Nat Med","2021","2021/10/08","PMC8516645","","10.1038/s41591-021-01509-0"
"22201684","Human adenovirus-specific T cells modulate HIV-specific T cell responses to an Ad5-vectored HIV-1 vaccine","Frahm N, DeCamp AC, Friedrich DP, Carter DK, Defawe OD, Kublin JG, Casimiro DR, Duerr A, Robertson MN, Buchbinder SP, Huang Y, Spies GA, De Rosa SC, McElrath MJ.","J Clin Invest. 2012 Jan;122(1):359-67. doi: 10.1172/JCI60202. Epub 2011 Dec 27.","Frahm N","J Clin Invest","2012","2011/12/29","PMC3248307","","10.1172/JCI60202"
"19071176","AIDSVAX immunization induces HIV-specific CD8+ T-cell responses in high-risk, HIV-negative volunteers who subsequently acquire HIV infection","Jones NG, DeCamp A, Gilbert P, Peterson ML, Gurwith M, Cao H.","Vaccine. 2009 Feb 11;27(7):1136-40. doi: 10.1016/j.vaccine.2008.11.071. Epub 2008 Dec 9.","Jones NG","Vaccine","2009","2008/12/17","PMC2676722","NIHMS95786","10.1016/j.vaccine.2008.11.071"
"22960785","Increased HIV-1 vaccine efficacy against viruses with genetic signatures in Env V2","Rolland M, Edlefsen PT, Larsen BB, Tovanabutra S, Sanders-Buell E, Hertz T, deCamp AC, Carrico C, Menis S, Magaret CA, Ahmed H, Juraska M, Chen L, Konopa P, Nariya S, Stoddard JN, Wong K, Zhao H, Deng W, Maust BS, Bose M, Howell S, Bates A, Lazzaro M, O'Sullivan A, Lei E, Bradfield A, Ibitamuno G, Assawadarachai V, O'Connell RJ, deSouza MS, Nitayaphan S, Rerks-Ngarm S, Robb ML, McLellan JS, Georgiev I, Kwong PD, Carlson JM, Michael NL, Schief WR, Gilbert PB, Mullins JI, Kim JH.","Nature. 2012 Oct 18;490(7420):417-20. doi: 10.1038/nature11519. Epub 2012 Sep 10.","Rolland M","Nature","2012","2012/09/11","PMC3551291","NIHMS403396","10.1038/nature11519"
"34212134","Comprehensive Data Integration Approach to Assess Immune Responses and Correlates of RTS,S/AS01-Mediated Protection From Malaria Infection in Controlled Human Malaria Infection Trials","Young WC, Carpp LN, Chaudhury S, Regules JA, Bergmann-Leitner ES, Ockenhouse C, Wille-Reece U, deCamp AC, Hughes E, Mahoney C, Pallikkuth S, Pahwa S, Dennison SM, Mudrak SV, Alam SM, Seaton KE, Spreng RL, Fallon J, Michell A, Ulloa-Montoya F, Coccia M, Jongert E, Alter G, Tomaras GD, Gottardo R.","Front Big Data. 2021 Jun 15;4:672460. doi: 10.3389/fdata.2021.672460. eCollection 2021.","Young WC","Front Big Data","2021","2021/07/02","PMC8239149","","10.3389/fdata.2021.672460"
"31900486","Phase 1 Human Immunodeficiency Virus (HIV) Vaccine Trial to Evaluate the Safety and Immunogenicity of HIV Subtype C DNA and MF59-Adjuvanted Subtype C Envelope Protein","Hosseinipour MC, Innes C, Naidoo S, Mann P, Hutter J, Ramjee G, Sebe M, Maganga L, Herce ME, deCamp AC, Marshall K, Dintwe O, Andersen-Nissen E, Tomaras GD, Mkhize N, Morris L, Jensen R, Miner MD, Pantaleo G, Ding S, Van Der Meeren O, Barnett SW, McElrath MJ, Corey L, Kublin JG; HVTN 111 Protocol Team.","Clin Infect Dis. 2021 Jan 23;72(1):50-60. doi: 10.1093/cid/ciz1239.","Hosseinipour MC","Clin Infect Dis","2021","2020/01/05","PMC7823071","","10.1093/cid/ciz1239"
"28329190","Randomized, Double-Blind Evaluation of Late Boost Strategies for HIV-Uninfected Vaccine Recipients in the RV144 HIV Vaccine Efficacy Trial","Rerks-Ngarm S, Pitisuttithum P, Excler JL, Nitayaphan S, Kaewkungwal J, Premsri N, Kunasol P, Karasavvas N, Schuetz A, Ngauy V, Sinangil F, Dawson P, deCamp AC, Phogat S, Garunathan S, Tartaglia J, DiazGranados C, Ratto-Kim S, Pegu P, Eller M, Karnasuta C, Montefiori DC, Sawant S, Vandergrift N, Wills S, Tomaras GD, Robb ML, Michael NL, Kim JH, Vasan S, O'Connell RJ; RV305 Study Team.","J Infect Dis. 2017 Apr 15;215(8):1255-1263. doi: 10.1093/infdis/jix099.","Rerks-Ngarm S","J Infect Dis","2017","2017/03/23","PMC5853427","","10.1093/infdis/jix099"
"24352443","Global panel of HIV-1 Env reference strains for standardized assessments of vaccine-elicited neutralizing antibodies","deCamp A, Hraber P, Bailer RT, Seaman MS, Ochsenbauer C, Kappes J, Gottardo R, Edlefsen P, Self S, Tang H, Greene K, Gao H, Daniell X, Sarzotti-Kelsoe M, Gorny MK, Zolla-Pazner S, LaBranche CC, Mascola JR, Korber BT, Montefiori DC.","J Virol. 2014 Mar;88(5):2489-507. doi: 10.1128/JVI.02853-13. Epub 2013 Dec 18.","deCamp A","J Virol","2014","2013/12/20","PMC3958090","","10.1128/JVI.02853-13"
"29390150","Histo-Blood Group Antigen Phenotype Determines Susceptibility to Genotype-Specific Rotavirus Infections and Impacts Measures of Rotavirus Vaccine Efficacy","Lee B, Dickson DM, deCamp AC, Ross Colgate E, Diehl SA, Uddin MI, Sharmin S, Islam S, Bhuiyan TR, Alam M, Nayak U, Mychaleckyj JC, Taniuchi M, Petri WA Jr, Haque R, Qadri F, Kirkpatrick BD.","J Infect Dis. 2018 Apr 11;217(9):1399-1407. doi: 10.1093/infdis/jiy054.","Lee B","J Infect Dis","2018","2018/02/02","PMC5894073","","10.1093/infdis/jiy054"
"25520506","Improving neutralization potency and breadth by combining broadly reactive HIV-1 antibodies targeting major neutralization epitopes","Kong R, Louder MK, Wagh K, Bailer RT, deCamp A, Greene K, Gao H, Taft JD, Gazumyan A, Liu C, Nussenzweig MC, Korber B, Montefiori DC, Mascola JR.","J Virol. 2015 Mar;89(5):2659-71. doi: 10.1128/JVI.03136-14. Epub 2014 Dec 17.","Kong R","J Virol","2015","2014/12/19","PMC4325730","","10.1128/JVI.03136-14"
